source,barcode,product_name,brand,categories,labels,label_tags,ecoscore_grade_clean,environmental_score,social_score,governance_score,ethics_score,overall_score,confidence_score,matched_labels,matched_score_groups,score_reasons,score_explanation,image_url
food,4104420222878,Zartbitter Schoko Reiswaffeln Bio,Alnatura,"Pastries, Puffed rice cakes with black chocolate, Puffed rice cakes with white chocolate, de:Reis/Getr waffel süß","Crossed Grain Trademark, de:Bio 7 Initiative, EG-Öko-Verordnung, CZ-BIO-001, EU/non-EU Agriculture, The Vegan Society, Triman, de:Bio européen, de:Bio-label-german, de:Dgz-gluten-free, de:VEGAN SOCIETY VEGAN LOGO","['en:vegetarian', 'en:no-gluten', 'en:organic', 'en:crossed-grain-trademark', 'en:eu-organic', 'en:non-eu-agriculture', 'en:vegan', 'de:bio-7-initiative', 'de:eg-öko-verordnung', 'en:cz-bio-001', 'en:eu-agriculture', 'en:eu-non-eu-agriculture', 'en:the-vegan-society', 'fr:triman', 'de:Bio européen', 'de:Bio-label-german', 'de:Dgz-gluten-free', 'de:VEGAN SOCIETY VEGAN LOGO']",a-plus,98,50,50,63,71.8,100,"['Vegan', 'Biodynamic agriculture', 'EU Organic', 'Vegetarian']","['vegan_ethics', 'biodynamic_certification', 'organic_certification', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Biodynamic farming promotes biodiversity, soil health, ecosystem sustainability, and often exceeds standard organic farming requirements.', 'EU-recognized organic certification, especially relevant for products sold in Germany/EU.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score a-plus. Matched 4 scoring signal(s): Vegan, Biodynamic agriculture, EU Organic, Vegetarian",https://images.openfoodfacts.org/images/products/410/442/022/2878/front_en.28.400.jpg
food,4337256012232,Zartbitter Schokolade,ja!,"Dark chocolates, de:Zartbitterschokolade","de:Pro Planet, Fairtrade cocoa, Nutriscore","['en:fair-trade', 'de:pro-planet', 'en:fairtrade-cocoa', 'en:nutriscore']",e,15,60,50,50,38.5,70,['Fair for Life'],['fairtrade_certification'],"['Fair trade certification promoting fair wages, responsible supply chains, and sustainable livelihoods for producers and workers.']",Environmental baseline uses Eco-Score e. Matched 1 scoring signal(s): Fair for Life,https://images.openfoodfacts.org/images/products/433/725/601/2232/front_de.57.400.jpg
food,4316268666763,Schweizer Edel-Zartbitter Schokolade,"Netto MD, Schokoliebe",Dark chocolate bar with more than 70% cocoa,"Vegan, FSC Mix, Rainforest Alliance","['en:vegetarian', 'en:vegan', 'en:fsc', 'en:fsc-mix', 'en:rainforest-alliance']",d,40,53,50,63,49.4,95,"['Rainforest Alliance', 'Vegan', 'FSC', 'Vegetarian']","['sustainable_agriculture', 'vegan_ethics', 'sustainable_forestry', 'vegetarian_ethics']","['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.', 'Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score d. Matched 4 scoring signal(s): Rainforest Alliance, Vegan, FSC, Vegetarian",https://images.openfoodfacts.org/images/products/431/626/866/6763/front_de.27.400.jpg
food,4061459208078,Edelbitter- Schokolade,"Aldi, Gut Bio, Halba",Dark chocolates,"Fairtrade International, EG-Öko-Verordnung, CH-BIO-006, European Vegetarian Union Vegan, Nutriscore Grade D","['en:vegetarian', 'en:fair-trade', 'en:organic', 'en:eu-organic', 'en:fairtrade-international', 'en:vegan', 'de:eg-öko-verordnung', 'en:ch-bio-006', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan', 'en:nutriscore', 'en:nutriscore-grade-d']",d,43,60,50,63,52.3,100,"['Fair for Life', 'Biodynamic agriculture', 'Vegan', 'EG-Öko-Verordnung', 'Vegetarian']","['fairtrade_certification', 'biodynamic_certification', 'vegan_ethics', 'organic_certification', 'vegetarian_ethics']","['Fair trade certification promoting fair wages, responsible supply chains, and sustainable livelihoods for producers and workers.', 'Biodynamic farming promotes biodiversity, soil health, ecosystem sustainability, and often exceeds standard organic farming requirements.', 'Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'EU organic regulation certifying environmentally friendly agricultural practices and reduced synthetic pesticide use.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score d. Matched 5 scoring signal(s): Fair for Life, Biodynamic agriculture, Vegan, EG-Öko-Verordnung, Vegetarian",https://images.openfoodfacts.org/images/products/406/145/920/8078/front_en.32.400.jpg
food,4011800520052,Big Schoko,Corny BIG,"Chocolate candies, Chocolate cereal bars","Made in Germany, natural flavors, UTZ Certified Cocoa","['en:sustainable-farming', 'en:made-in-germany', 'en:natural-flavors', 'en:utz-certified', 'en:utz-certified-cocoa']",c,55,53,50,50,52.8,65,['UTZ Certified'],['sustainable_agriculture'],"['Certification promotes sustainable farming practices, responsible sourcing, and improved working conditions for farmers.']",Environmental baseline uses Eco-Score c. Matched 1 scoring signal(s): UTZ Certified,https://images.openfoodfacts.org/images/products/401/180/052/0052/front_de.64.400.jpg
food,4017100291005,CHOCO LEIBNIZ EDELHERB,"Bahlsen, Leibniz",Biscuit with a dark chocolate bar covering,"Green Dot, Nutriscore Grade E, Rainforest Alliance Cocoa, UTZ Certified Cocoa","['en:sustainable-farming', 'en:green-dot', 'en:nutriscore', 'en:nutriscore-grade-e', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:utz-certified', 'en:utz-certified-cocoa']",b,75,53,50,50,60.8,65,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",Environmental baseline uses Eco-Score b. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/401/710/029/1005/front_de.174.400.jpg
food,4000417020000,Halbbitter,RITTER SPORT,Dark chocolates,"Green Dot, Rainforest Alliance, it:Cacao certificato RA","['en:green-dot', 'en:rainforest-alliance', 'it:Cacao certificato RA']",d,35,53,50,50,44.8,65,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",Environmental baseline uses Eco-Score d. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/400/041/702/0000/front_en.107.400.jpg
food,4000417670014,Nussklasse Voll-Nuss,Ritter Sport,Chocolates with hazelnuts,Rainforest Alliance,['en:rainforest-alliance'],unknown,55,53,50,50,52.8,25,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/400/041/767/0014/front_de.12.400.jpg
food,4067796194548,Schokolade feine Bitter,dm,Dark chocolates,"Vegan, DE-ÖKO-013, Made in Germany","['en:vegetarian', 'en:organic', 'en:eu-organic', 'en:vegan', 'en:de-oko-013', 'en:made-in-germany']",d,35,50,50,63,46.6,85,"['Vegan', 'organic', 'Vegetarian']","['vegan_ethics', 'organic_certification', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Product has an organic certification/claim, indicating more sustainable agricultural production.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score d. Matched 3 scoring signal(s): Vegan, organic, Vegetarian",https://images.openfoodfacts.org/images/products/406/779/619/4548/front_de.6.400.jpg
food,20774998,Schoko Hafer-Müsli,Crownfield,Mueslis with chocolate,"Reduced sugar, FSC Mix, Natural product, Nutriscore Grade A, Rainforest Alliance Cocoa, UTZ Certified Cocoa","['en:low-or-no-sugar', 'en:low-sugar', 'en:reduced-sugar', 'en:sustainable-farming', 'en:fsc', 'en:fsc-mix', 'en:natural-product', 'en:nutriscore', 'en:nutriscore-grade-a', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:utz-certified', 'en:utz-certified-cocoa']",a-plus,95,53,50,50,68.8,80,"['Rainforest Alliance', 'FSC']","['sustainable_agriculture', 'sustainable_forestry']","['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.', 'FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.']","Environmental baseline uses Eco-Score a-plus. Matched 2 scoring signal(s): Rainforest Alliance, FSC",https://images.openfoodfacts.org/images/products/000/002/077/4998/front_de.62.400.jpg
food,4000540003222,"Kellogs, Hafer-Müsli, Schoko und Keks",Kölln,Mueslis with chocolate,"Sustainable Palm Oil, Rainforest Alliance Cocoa, UTZ Certified, de:RSPO-1106176","['en:sustainable', 'en:sustainable-farming', 'en:sustainable-palm-oil', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa', 'en:utz-certified', 'de:RSPO-1106176']",a,93,55,50,50,68.4,75,"['Rainforest Alliance', 'Sustainable Palm Oil']","['sustainable_agriculture', 'sustainable_palm_oil']","['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.', 'Palm oil sourced according to sustainability standards.']","Environmental baseline uses Eco-Score a. Matched 2 scoring signal(s): Rainforest Alliance, Sustainable Palm Oil",https://images.openfoodfacts.org/images/products/400/054/000/3222/front_de.56.400.jpg
food,4025700001023,Milka chocolate Hazelnuts,Milka,Milk chocolates with hazelnuts,"Cocoa Life, Green Dot, Made in the EU, pure cocoa butter, Cacao life","['en:cocoa-life', 'en:green-dot', 'en:made-in-the-eu', 'en:pure-cocoa-butter', 'en:Cacao life']",e,15,50,50,50,36.0,55,[],[],[],Environmental baseline uses Eco-Score e. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/402/570/000/1023/front_en.160.400.jpg
food,4000417670212,Schokolade Dunkle Voll-Nuss,Ritter Sport,"Dark chocolate bar with less than 70% cocoa, Dark chocolates with hazelnuts","Sustainable farming, Green Dot, Rainforest Alliance Cocoa","['en:sustainable-farming', 'en:green-dot', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa']",d,35,53,50,50,44.8,65,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",Environmental baseline uses Eco-Score d. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/400/041/767/0212/front_de.10.400.jpg
food,4000417028006,Pfefferminze,RITTER SPORT,"Chocolate candies, Filled dark chocolates","Green Dot, Rainforest Alliance Cocoa","['en:green-dot', 'en:rainforest-alliance', 'en:rainforest-alliance-cocoa']",e,20,53,50,50,38.8,65,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",Environmental baseline uses Eco-Score e. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/400/041/702/8006/front_en.68.400.jpg
food,4011800571221,Corny Free - Schoko,Corny,"Cereals and their products, Chocolate cereal bars","Made in Germany, Rainforest Alliance","['en:made-in-germany', 'en:rainforest-alliance']",c,55,53,50,50,52.8,65,['Rainforest Alliance'],['sustainable_agriculture'],"['Certification promotes sustainable agriculture, biodiversity protection, and improved livelihoods for farmers and workers.']",Environmental baseline uses Eco-Score c. Matched 1 scoring signal(s): Rainforest Alliance,https://images.openfoodfacts.org/images/products/401/180/057/1221/front_de.76.400.jpg
food,4025700001450,Schokolade Joghurt,Milka,Filled milk chocolates,"Cocoa Life, Green Dot, de:Offizieller Förderer Nationalpark Hohe Tauern","['en:cocoa-life', 'en:green-dot', 'de:Offizieller Förderer Nationalpark Hohe Tauern']",e,15,50,50,50,36.0,55,[],[],[],Environmental baseline uses Eco-Score e. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/402/570/000/1450/front_en.47.400.jpg
food,4104420222472,Feine Bitter Schokolade,Alnatura,"Dark chocolate bar with more than 70% cocoa, de:Schokotafeln Dunkel","de:Bio 7 Initiative, DE-ÖKO-013, Made in Germany, The Vegan Society, Triman, de:Agriculture non UE, de:Bio européen, de:Fabriqué en Allemagne, de:VEGAN SOCIETY VEGAN LOGO, de:Végétalien, de:Végétarien","['en:vegetarian', 'en:organic', 'en:eu-organic', 'en:vegan', 'de:bio-7-initiative', 'en:de-oko-013', 'en:made-in-germany', 'en:the-vegan-society', 'fr:triman', 'de:Agriculture non UE', 'de:Bio européen', 'de:Fabriqué en Allemagne', 'de:VEGAN SOCIETY VEGAN LOGO', 'de:Végétalien', 'de:Végétarien']",d,43,50,50,63,49.8,100,"['Biodynamic agriculture', 'Vegan', 'organic', 'Vegetarian']","['biodynamic_certification', 'vegan_ethics', 'organic_certification', 'vegetarian_ethics']","['Biodynamic farming promotes biodiversity, soil health, ecosystem sustainability, and often exceeds standard organic farming requirements.', 'Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Product has an organic certification/claim, indicating more sustainable agricultural production.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score d. Matched 4 scoring signal(s): Biodynamic agriculture, Vegan, organic, Vegetarian",https://images.openfoodfacts.org/images/products/410/442/022/2472/front_en.46.400.jpg
food,4337256032193,Edel-Bitter Kakao 70% Schokolade,REWE Bio,Dark chocolates,"Fairtrade International, EG-Öko-Verordnung, CH-BIO-006, European Vegetarian Union Vegan, FSC Mix, Naturland","['en:vegetarian', 'en:fair-trade', 'en:organic', 'en:eu-organic', 'en:fairtrade-international', 'en:vegan', 'de:eg-öko-verordnung', 'en:ch-bio-006', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan', 'en:fsc', 'en:fsc-mix', 'en:naturland']",d,54,66,50,63,58.2,100,"['Naturland Fair', 'Fairtrade International', 'Biodynamic agriculture', 'Vegan', 'organic', 'FSC', 'Vegetarian']","['naturland_fair', 'fairtrade_certification', 'biodynamic_certification', 'vegan_ethics', 'organic_certification', 'sustainable_forestry', 'vegetarian_ethics']","['Combines organic farming requirements with fair trade principles, promoting environmental sustainability and fair treatment of producers.', 'Certification promotes fair prices, better working conditions, and sustainable livelihoods for farmers and workers in global supply chains.', 'Biodynamic farming promotes biodiversity, soil health, ecosystem sustainability, and often exceeds standard organic farming requirements.', 'Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Product has an organic certification/claim, indicating more sustainable agricultural production.', 'FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score d. Matched 7 scoring signal(s): Naturland Fair, Fairtrade International, Biodynamic agriculture, Vegan, organic, FSC, Vegetarian",https://images.openfoodfacts.org/images/products/433/725/603/2193/front_de.45.400.jpg
